AIRLINE,DESTINATION_AIRPORT,ORIGIN_AIRPORT,MONTH,ELAPSED_TIME
OO,DEN,IDA,7,89.44444444444444
OO,DEN,IDA,8,91.01980198019803
OO,DEN,IDA,9,87.79591836734694
OO,DEN,IDA,11,96.94047619047619
OO,DEN,IDA,12,97.62352941176471
OO,DEN,IND,1,200.0
OO,DEN,IND,3,168.10526315789474
OO,DEN,IND,4,169.34782608695653
OO,DEN,IND,5,167.5
OO,DEN,IND,6,156.8
OO,DEN,IND,7,164.6
OO,DEN,IND,8,164.9090909090909
OO,DEN,IND,9,159.44444444444446
OO,DEN,IND,12,180.0
OO,DEN,ISN,1,114.44827586206897
OO,DEN,ISN,2,118.97435897435898
OO,DEN,ISN,3,115.92647058823529
OO,DEN,ISN,4,118.56818181818181
OO,DEN,ISN,5,118.34782608695652
OO,DEN,ISN,6,113.67
OO,DEN,ISN,7,114.29126213592232
OO,DEN,ISN,8,111.16091954022988
OO,DEN,ISN,9,112.64864864864865
OO,DEN,ISN,11,120.19607843137256
OO,DEN,ISN,12,122.67676767676768
OO,DEN,JAC,1,101.07843137254902
OO,DEN,JAC,2,95.5
OO,DEN,JAC,3,92.27586206896552
OO,DEN,JAC,4,91.15789473684211
OO,DEN,JAC,5,90.35
OO,DEN,JAC,6,88.63333333333334
OO,DEN,JAC,7,85.47222222222223
OO,DEN,JAC,8,83.65384615384616
OO,DEN,JAC,9,86.26666666666667
OO,DEN,JAC,11,87.62790697674419
OO,DEN,JAC,12,95.5625
OO,DEN,JMS,1,109.85714285714286
OO,DEN,JMS,2,108.78260869565217
OO,DEN,JMS,3,106.48
OO,DEN,JMS,4,111.56
OO,DEN,JMS,5,109.16666666666667
OO,DEN,JMS,6,109.6923076923077
OO,DEN,JMS,7,109.03703703703704
OO,DEN,JMS,8,104.77777777777777
OO,DEN,JMS,9,108.95652173913044
OO,DEN,JMS,11,114.21739130434783
OO,DEN,JMS,12,114.66666666666667
OO,DEN,LAR,1,54.45161290322581
OO,DEN,LAR,2,48.0
OO,DEN,LAR,3,46.92307692307692
OO,DEN,LAR,4,48.75
OO,DEN,LAR,5,47.787234042553195
OO,DEN,LAR,6,48.041666666666664
OO,DEN,LAR,7,47.166666666666664
OO,DEN,LAR,8,45.03921568627451
OO,DEN,LAR,9,44.450980392156865
OO,DEN,LAR,11,52.04081632653061
OO,DEN,LAR,12,49.84
OO,DEN,LAS,1,149.0
OO,DEN,LAS,4,103.0
OO,DEN,LAS,5,103.76470588235294
OO,DEN,LAS,6,104.5
OO,DEN,LAS,7,111.75
OO,DEN,LAS,8,111.0
OO,DEN,LAS,9,107.0
OO,DEN,LAS,11,107.0
OO,DEN,LAX,1,145.75
OO,DEN,LAX,12,127.66666666666667
OO,DEN,LBB,6,92.81632653061224
OO,DEN,LBB,7,92.9322033898305
OO,DEN,LBB,8,94.23333333333333
OO,DEN,LBB,9,93.42857142857143
OO,DEN,LBB,11,94.58928571428571
OO,DEN,LBB,12,99.01923076923077
OO,DEN,LIT,1,143.52941176470588
OO,DEN,LIT,2,151.74074074074073
OO,DEN,LIT,3,138.14285714285714
OO,DEN,LIT,4,144.42857142857142
OO,DEN,LIT,5,142.7826086956522
OO,DEN,LIT,6,139.09615384615384
OO,DEN,LIT,7,143.40322580645162
OO,DEN,LIT,8,137.22033898305085
OO,DEN,LIT,9,137.42592592592592
OO,DEN,LIT,11,144.05172413793105
OO,DEN,LIT,12,143.92857142857142
OO,DEN,LNK,1,88.57692307692308
OO,DEN,LNK,2,95.28846153846153
OO,DEN,LNK,3,91.01428571428572
OO,DEN,LNK,4,90.5925925925926
OO,DEN,LNK,5,92.0677966101695
OO,DEN,LNK,6,92.28205128205128
OO,DEN,LNK,7,87.95061728395062
OO,DEN,LNK,8,86.90588235294118
OO,DEN,LNK,9,87.76470588235294
OO,DEN,LNK,11,96.16279069767442
OO,DEN,LNK,12,90.04651162790698
OO,DEN,MAF,1,110.05
OO,DEN,MAF,2,114.7948717948718
OO,DEN,MAF,3,107.11320754716981
OO,DEN,MAF,4,107.52427184466019
OO,DEN,MAF,5,110.05504587155963
OO,DEN,MAF,6,110.98148148148148
OO,DEN,MAF,7,111.25
OO,DEN,MAF,8,112.2135922330097
OO,DEN,MAF,9,108.35051546391753
OO,DEN,MAF,11,108.18518518518519
OO,DEN,MAF,12,111.1875
OO,DEN,MCI,1,115.0
OO,DEN,MCI,2,138.5
OO,DEN,MCI,4,110.15
OO,DEN,MCI,5,119.76923076923077
OO,DEN,MCI,6,132.22222222222223
OO,DEN,MCI,7,113.04761904761905
OO,DEN,MCI,8,109.85
OO,DEN,MCI,9,105.625
OO,DEN,MCI,11,137.83333333333334
OO,DEN,MCI,12,112.95
OO,DEN,MEM,1,163.375
OO,DEN,MEM,2,176.71428571428572
OO,DEN,MEM,3,162.79166666666666
OO,DEN,MEM,4,159.91176470588235
OO,DEN,MEM,5,151.78378378378378
OO,DEN,MEM,6,149.56
OO,DEN,MEM,7,151.24137931034483
OO,DEN,MEM,8,153.73170731707316
OO,DEN,MEM,9,151.66666666666666
OO,DEN,MEM,11,152.96428571428572
OO,DEN,MEM,12,157.33333333333334
OO,DEN,MFR,1,161.0
OO,DEN,MFR,2,160.85714285714286
OO,DEN,MFR,3,157.46666666666667
OO,DEN,MFR,4,159.79310344827587
OO,DEN,MFR,5,161.02
OO,DEN,MFR,6,153.44642857142858
OO,DEN,MFR,7,153.15254237288136
OO,DEN,MFR,8,152.7
OO,DEN,MFR,9,150.13793103448276
OO,DEN,MFR,11,155.28301886792454
OO,DEN,MFR,12,151.52727272727273
OO,DEN,MKE,1,168.36065573770492
OO,DEN,MKE,2,165.0909090909091
OO,DEN,MKE,3,166.98387096774192
OO,DEN,MKE,4,162.8135593220339
OO,DEN,MKE,5,161.27868852459017
OO,DEN,MKE,6,157.91525423728814
OO,DEN,MKE,7,162.04918032786884
OO,DEN,MKE,8,160.5
OO,DEN,MKE,9,158.3932584269663
OO,DEN,MKE,11,166.11627906976744
OO,DEN,MKE,12,167.76623376623377
OO,DEN,MLI,1,147.23529411764707
OO,DEN,MLI,2,136.9
OO,DEN,MLI,3,155.14285714285714
OO,DEN,MLI,4,135.5
OO,DEN,MLI,5,135.86666666666667
OO,DEN,MLI,6,131.66666666666666
OO,DEN,MLI,7,139.57142857142858
OO,DEN,MLI,8,129.07142857142858
OO,DEN,MLI,9,133.46666666666667
OO,DEN,MLI,11,159.0
OO,DEN,MLI,12,149.2
OO,DEN,MMH,1,160.0
OO,DEN,MMH,2,117.0
OO,DEN,MMH,3,131.25
OO,DEN,MMH,12,142.0
OO,DEN,MOT,1,116.64150943396227
OO,DEN,MOT,2,118.74683544303798
OO,DEN,MOT,3,121.36842105263158
OO,DEN,MOT,4,110.82608695652173
OO,DEN,MOT,5,116.05825242718447
OO,DEN,MOT,6,112.65753424657534
OO,DEN,MOT,7,111.05940594059406
OO,DEN,MOT,8,108.15463917525773
OO,DEN,MOT,9,107.08695652173913
OO,DEN,MOT,11,113.97590361445783
OO,DEN,MOT,12,119.11940298507463
OO,DEN,MSN,1,152.75
OO,DEN,MSN,2,151.6086956521739
OO,DEN,MSN,3,153.8235294117647
OO,DEN,MSN,4,143.9047619047619
OO,DEN,MSN,5,145.12
OO,DEN,MSN,6,136.33333333333334
OO,DEN,MSN,7,143.5
OO,DEN,MSN,8,144.0
OO,DEN,MSN,9,142.75
OO,DEN,MSN,11,149.55555555555554
OO,DEN,MSN,12,155.73333333333332
OO,DEN,MSO,1,127.75862068965517
OO,DEN,MSO,2,117.07692307692308
OO,DEN,MSO,3,120.52
OO,DEN,MSO,4,121.26923076923077
OO,DEN,MSO,5,122.3
OO,DEN,MSO,6,120.18840579710145
OO,DEN,MSO,7,119.97260273972603
OO,DEN,MSO,8,119.88235294117646
OO,DEN,MSO,9,120.19642857142857
OO,DEN,MSO,11,128.91666666666666
OO,DEN,MSO,12,124.90625
OO,DEN,MSP,1,135.28571428571428
OO,DEN,MSP,2,134.66666666666666
OO,DEN,MSP,4,126.75
OO,DEN,MSP,5,129.33333333333334
OO,DEN,MSP,6,119.5
OO,DEN,MSP,7,130.375
OO,DEN,MSP,8,132.83333333333334
OO,DEN,MSP,9,114.5
OO,DEN,MSP,11,121.16666666666667
OO,DEN,MSP,12,132.0
OO,DEN,MSY,4,169.0
OO,DEN,MSY,5,169.0
OO,DEN,MSY,6,176.47826086956522
OO,DEN,MSY,7,178.0
OO,DEN,MSY,8,177.0
OO,DEN,MSY,9,168.75
OO,DEN,MSY,11,166.33333333333334
OO,DEN,MSY,12,175.0
OO,DEN,MTJ,1,68.3076923076923
OO,DEN,MTJ,2,61.432432432432435
OO,DEN,MTJ,3,59.59375
OO,DEN,MTJ,4,56.0
OO,DEN,MTJ,5,50.0
OO,DEN,MTJ,6,58.71153846153846
OO,DEN,MTJ,7,61.32142857142857
OO,DEN,MTJ,8,58.06896551724138
OO,DEN,MTJ,9,56.3421052631579
OO,DEN,MTJ,11,74.8
OO,DEN,MTJ,12,68.55555555555556
OO,DEN,OKC,1,99.5
OO,DEN,OKC,2,108.86666666666666
OO,DEN,OKC,3,99.8
OO,DEN,OKC,4,96.0
OO,DEN,OKC,5,94.66666666666667
OO,DEN,OKC,6,96.65384615384616
OO,DEN,OKC,7,104.75
OO,DEN,OKC,8,103.15384615384616
OO,DEN,OKC,9,106.27272727272727
OO,DEN,OKC,11,102.36666666666666
OO,DEN,OKC,12,108.33898305084746
OO,DEN,OMA,1,109.3076923076923
OO,DEN,OMA,2,105.81481481481481
OO,DEN,OMA,3,95.02631578947368
OO,DEN,OMA,4,101.75
OO,DEN,OMA,5,90.5
OO,DEN,OMA,6,97.68
OO,DEN,OMA,7,100.6923076923077
OO,DEN,OMA,8,102.4074074074074
OO,DEN,OMA,9,97.84615384615384
OO,DEN,OMA,11,98.95238095238095
OO,DEN,OMA,12,104.15625
OO,DEN,ONT,1,141.33928571428572
OO,DEN,ONT,2,139.94230769230768
OO,DEN,ONT,3,142.97058823529412
OO,DEN,ONT,4,135.79591836734693
OO,DEN,ONT,5,136.16363636363636
OO,DEN,ONT,6,140.2156862745098
OO,DEN,ONT,7,139.4255319148936
OO,DEN,ONT,8,135.47826086956522
OO,DEN,ONT,9,134.95744680851064
OO,DEN,ONT,11,130.1090909090909
OO,DEN,ONT,12,134.13636363636363
OO,DEN,ORD,6,153.0
OO,DEN,ORD,12,149.0
OO,DEN,OTH,7,156.375
OO,DEN,OTH,8,154.22222222222223
OO,DEN,OTH,9,155.33333333333334
OO,DEN,PDX,1,146.74074074074073
OO,DEN,PDX,2,148.2
OO,DEN,PDX,3,152.4
OO,DEN,PDX,4,150.75
OO,DEN,PDX,5,151.0
OO,DEN,PDX,6,156.75
OO,DEN,PDX,7,154.66666666666666
OO,DEN,PDX,8,159.0
OO,DEN,PDX,9,160.0
OO,DEN,PDX,11,155.33333333333334
OO,DEN,PDX,12,143.5
OO,DEN,PHX,1,118.75
OO,DEN,PHX,2,100.0
OO,DEN,PHX,6,125.26315789473684
OO,DEN,PHX,7,112.56
OO,DEN,PHX,8,108.33333333333333
OO,DEN,PHX,9,103.4
OO,DEN,PHX,12,109.0909090909091
OO,DEN,PIA,1,183.0
OO,DEN,PIT,5,212.66666666666666
OO,DEN,PIT,9,190.0
OO,DEN,PIT,11,214.5
OO,DEN,PIT,12,222.5
OO,DEN,PSC,1,136.75
OO,DEN,PSC,2,136.78846153846155
OO,DEN,PSC,3,136.06666666666666
OO,DEN,PSC,4,135.95
OO,DEN,PSC,5,142.41666666666666
OO,DEN,PSC,6,138.88333333333333
OO,DEN,PSC,7,137.88888888888889
OO,DEN,PSC,8,138.64705882352942
OO,DEN,PSC,9,134.94736842105263
OO,DEN,PSC,11,141.33898305084745
OO,DEN,PSC,12,139.28985507246378
OO,DEN,PSP,1,130.50925925925927
OO,DEN,PSP,2,128.02083333333334
OO,DEN,PSP,3,128.78823529411764
OO,DEN,PSP,4,125.8974358974359
OO,DEN,PSP,5,127.34285714285714
OO,DEN,PSP,6,135.79661016949152
OO,DEN,PSP,7,128.92727272727274
OO,DEN,PSP,8,132.05084745762713
OO,DEN,PSP,9,131.51923076923077
OO,DEN,PSP,11,125.48
OO,DEN,PSP,12,138.0
OO,DEN,PUB,1,56.833333333333336
OO,DEN,PUB,2,50.787234042553195
OO,DEN,PUB,3,49.075471698113205
OO,DEN,PUB,4,44.75
OO,DEN,PUB,5,47.05882352941177
OO,DEN,PUB,6,51.0
OO,DEN,RAP,1,82.33333333333333
OO,DEN,RAP,2,77.61538461538461
OO,DEN,RAP,3,87.14285714285714
OO,DEN,RAP,5,75.43137254901961
OO,DEN,RAP,6,76.56666666666666
OO,DEN,RAP,7,74.88421052631578
OO,DEN,RAP,8,73.2
OO,DEN,RAP,9,73.37179487179488
OO,DEN,RAP,11,79.03846153846153
OO,DEN,RAP,12,86.21052631578948
OO,DEN,RDM,1,142.20689655172413
OO,DEN,RDM,2,143.0
OO,DEN,RDM,3,143.0
OO,DEN,RDM,4,146.53333333333333
OO,DEN,RDM,5,146.5483870967742
OO,DEN,RDM,6,144.4561403508772
OO,DEN,RDM,7,143.22413793103448
OO,DEN,RDM,8,141.1304347826087
OO,DEN,RDM,9,138.57777777777778
OO,DEN,RDM,11,143.80357142857142
OO,DEN,RDM,12,140.65
OO,DEN,RDU,9,234.26470588235293
OO,DEN,RDU,11,246.43103448275863
OO,DEN,RDU,12,251.18965517241378
OO,DEN,RKS,1,83.54237288135593
OO,DEN,RKS,2,68.51851851851852
OO,DEN,RKS,3,66.62903225806451
OO,DEN,RKS,4,66.22222222222223
OO,DEN,RKS,5,68.10526315789474
OO,DEN,RKS,6,67.38888888888889
OO,DEN,RKS,7,69.98245614035088
OO,DEN,RKS,8,67.26315789473684
OO,DEN,RKS,9,62.44444444444444
OO,DEN,RKS,11,74.94117647058823
OO,DEN,RKS,12,73.92857142857143
OO,DEN,RNO,3,133.0
OO,DEN,RNO,4,138.5
OO,DEN,RNO,5,163.0
OO,DEN,RNO,6,134.96666666666667
OO,DEN,RNO,7,131.6727272727273
OO,DEN,RNO,8,133.5897435897436
OO,DEN,RNO,9,133.2
OO,DEN,RNO,11,132.0
OO,DEN,SAN,1,139.825
OO,DEN,SAN,2,140.06976744186048
OO,DEN,SAN,3,138.97058823529412
OO,DEN,SAN,4,123.66666666666667
OO,DEN,SAN,6,147.88888888888889
OO,DEN,SAN,7,146.14285714285714
OO,DEN,SAN,8,145.7058823529412
OO,DEN,SAN,9,139.82758620689654
OO,DEN,SAN,11,130.0
OO,DEN,SAN,12,150.68965517241378
OO,DEN,SAT,1,134.80769230769232
OO,DEN,SAT,2,144.31578947368422
OO,DEN,SAT,3,131.04761904761904
OO,DEN,SAT,4,132.87142857142857
OO,DEN,SAT,5,140.9
OO,DEN,SAT,6,140.0
OO,DEN,SAT,7,137.47826086956522
OO,DEN,SAT,8,132.52173913043478
OO,DEN,SAT,9,134.03333333333333
OO,DEN,SAT,11,131.57894736842104
OO,DEN,SAT,12,135.0
OO,DEN,SBA,1,156.66666666666666
OO,DEN,SBA,2,148.24528301886792
OO,DEN,SBA,3,150.9298245614035
OO,DEN,SBA,4,143.34545454545454
OO,DEN,SBA,5,142.87272727272727
OO,DEN,SBA,6,151.38983050847457
OO,DEN,SBA,7,144.88135593220338
OO,DEN,SBA,8,146.86666666666667
OO,DEN,SBA,9,143.77586206896552
OO,DEN,SBA,11,138.77966101694915
OO,DEN,SBA,12,143.96610169491527
OO,DEN,SDF,1,196.0
OO,DEN,SDF,2,195.0
OO,DEN,SDF,4,175.5
OO,DEN,SDF,6,166.83333333333334
OO,DEN,SDF,7,169.0
OO,DEN,SDF,8,172.0
OO,DEN,SDF,9,161.0
OO,DEN,SDF,11,180.0
OO,DEN,SDF,12,177.0
OO,DEN,SEA,1,157.23076923076923
OO,DEN,SEA,2,149.5
OO,DEN,SEA,4,153.5
OO,DEN,SEA,5,172.0
OO,DEN,SEA,6,156.46666666666667
OO,DEN,SEA,7,155.24324324324326
OO,DEN,SEA,8,153.66666666666666
OO,DEN,SEA,9,158.4
OO,DEN,SEA,11,156.4
OO,DEN,SEA,12,157.25925925925927
OO,DEN,SFO,12,147.0
OO,DEN,SGF,1,134.63636363636363
OO,DEN,SGF,2,136.375
OO,DEN,SGF,3,128.11320754716982
OO,DEN,SGF,4,123.42424242424242
OO,DEN,SGF,5,128.31645569620252
OO,DEN,SGF,6,122.72222222222223
OO,DEN,SGF,7,124.13333333333334
OO,DEN,SGF,8,120.19047619047619
OO,DEN,SGF,9,122.12820512820512
OO,DEN,SGF,11,124.7
OO,DEN,SGF,12,127.6046511627907
OO,DEN,SGU,1,95.7741935483871
OO,DEN,SGU,2,91.07142857142857
OO,DEN,SGU,3,98.94736842105263
OO,DEN,SGU,4,95.79661016949153
OO,DEN,SGU,5,97.16129032258064
OO,DEN,SGU,6,99.79310344827586
OO,DEN,SGU,7,100.24590163934427
OO,DEN,SGU,8,99.64516129032258
OO,DEN,SGU,9,97.86666666666666
OO,DEN,SGU,11,98.2542372881356
OO,DEN,SGU,12,100.86363636363636
OO,DEN,SHV,7,137.03333333333333
OO,DEN,SHV,8,136.1
OO,DEN,SHV,9,139.85
OO,DEN,SHV,11,142.60714285714286
OO,DEN,SHV,12,141.89285714285714
OO,DEN,SJC,1,154.25806451612902
OO,DEN,SJC,2,151.05
OO,DEN,SJC,3,153.28
OO,DEN,SJC,4,152.13636363636363
OO,DEN,SJC,5,155.56
OO,DEN,SJC,6,154.4375
OO,DEN,SJC,7,152.06666666666666
OO,DEN,SJC,8,152.77777777777777
OO,DEN,SJC,9,150.3181818181818
OO,DEN,SJC,11,150.4
OO,DEN,SJC,12,149.78947368421052
OO,DEN,SLC,1,88.97156398104265
OO,DEN,SLC,2,87.71014492753623
OO,DEN,SLC,3,86.20703125
OO,DEN,SLC,4,90.43014705882354
OO,DEN,SLC,5,89.5506072874494
OO,DEN,SLC,6,88.9438202247191
OO,DEN,SLC,7,87.72413793103448
OO,DEN,SLC,8,88.33482142857143
OO,DEN,SLC,9,86.61979166666667
OO,DEN,SLC,11,91.72327044025157
OO,DEN,SLC,12,93.30733944954129
OO,DEN,SMF,2,143.5
OO,DEN,SMF,3,141.77142857142857
OO,DEN,SMF,4,140.375
OO,DEN,SMF,5,144.96875
OO,DEN,SMF,6,140.0344827586207
OO,DEN,SMF,7,145.1851851851852
OO,DEN,SMF,8,144.0344827586207
OO,DEN,SMF,9,140.76666666666668
OO,DEN,SMF,11,139.2
OO,DEN,SMF,12,139.83783783783784
OO,DEN,SNA,1,142.125
OO,DEN,SNA,2,124.28571428571429
OO,DEN,SNA,3,133.6
OO,DEN,SNA,4,129.75
OO,DEN,SNA,5,126.0
OO,DEN,SNA,8,132.5
OO,DEN,SNA,9,132.5
OO,DEN,SNA,11,138.0
OO,DEN,STL,1,152.07692307692307
OO,DEN,STL,2,155.23076923076923
OO,DEN,STL,3,153.0
OO,DEN,STL,5,140.75
OO,DEN,STL,6,157.33333333333334
OO,DEN,STL,7,141.45454545454547
OO,DEN,STL,8,142.4375
OO,DEN,STL,9,148.92857142857142
OO,DEN,STL,11,148.8181818181818
OO,DEN,STL,12,146.02702702702703
OO,DEN,SUN,1,114.55555555555556
OO,DEN,SUN,2,94.85714285714286
OO,DEN,SUN,3,99.625
OO,DEN,SUN,6,102.0
OO,DEN,SUN,7,104.96774193548387
OO,DEN,SUN,8,101.58620689655173
OO,DEN,SUN,9,99.81818181818181
OO,DEN,SUN,12,115.66666666666667
OO,DEN,TUL,1,112.76666666666667
OO,DEN,TUL,2,117.35714285714286
OO,DEN,TUL,3,107.21739130434783
OO,DEN,TUL,4,109.0
OO,DEN,TUL,5,108.3170731707317
OO,DEN,TUL,6,111.1
OO,DEN,TUL,7,105.22222222222223
OO,DEN,TUL,8,111.50943396226415
OO,DEN,TUL,9,105.1086956521739
OO,DEN,TUL,11,106.53658536585365
OO,DEN,TUL,12,111.6086956521739
OO,DEN,TUS,1,118.30952380952381
OO,DEN,TUS,2,117.64102564102564
OO,DEN,TUS,3,117.1360544217687
OO,DEN,TUS,4,114.16197183098592
OO,DEN,TUS,5,116.51063829787235
OO,DEN,TUS,6,112.45614035087719
OO,DEN,TUS,7,112.17073170731707
OO,DEN,TUS,8,114.53521126760563
OO,DEN,TUS,9,113.77777777777777
OO,DEN,TUS,11,115.43529411764706
OO,DEN,TUS,12,117.1978021978022
OO,DEN,XNA,2,143.0
OO,DEN,XNA,3,115.0
OO,DEN,XNA,4,115.11111111111111
OO,DEN,XNA,5,117.0
OO,DEN,XNA,6,118.0
OO,DEN,XNA,7,116.93548387096774
OO,DEN,XNA,8,117.26086956521739
OO,DEN,XNA,9,123.64
OO,DEN,XNA,11,127.04545454545455
OO,DEN,XNA,12,132.81578947368422
OO,DFW,CVG,4,148.0
OO,DFW,CVG,7,128.0
OO,DFW,DEN,1,120.4375
OO,DFW,DEN,2,114.04545454545455
OO,DFW,DEN,3,138.0
OO,DFW,DEN,4,121.33333333333333
OO,DFW,DEN,5,126.76315789473684
OO,DFW,DEN,6,116.33333333333333
OO,DFW,DEN,7,115.06557377049181
OO,DFW,DEN,8,114.17808219178082
OO,DFW,DEN,9,115.91891891891892
OO,DFW,DEN,11,118.7
OO,DFW,DEN,12,119.27536231884058
OO,DFW,DTW,1,207.0
OO,DFW,DTW,7,171.0
OO,DFW,IAH,1,68.89411764705882
OO,DFW,IAH,2,70.31372549019608
OO,DFW,IAH,3,69.87837837837837
OO,DFW,IAH,4,72.01470588235294
OO,DFW,IAH,5,76.83050847457628
OO,DFW,IAH,6,74.82051282051282
OO,DFW,IAH,7,69.55223880597015
OO,DFW,IAH,8,69.27118644067797
OO,DFW,IAH,9,72.29411764705883
OO,DFW,IAH,11,73.4888888888889
OO,DFW,IAH,12,71.61363636363636
OO,DFW,LAX,1,182.94915254237287
OO,DFW,LAX,2,177.26
OO,DFW,LAX,3,183.96491228070175
OO,DFW,LAX,4,178.82142857142858
OO,DFW,LAX,5,180.83673469387756
OO,DFW,LAX,6,183.29310344827587
OO,DFW,LAX,7,185.4262295081967
OO,DFW,LAX,8,182.5593220338983
OO,DFW,LAX,9,179.9814814814815
OO,DFW,LAX,11,171.22641509433961
OO,DFW,LAX,12,176.2037037037037
OO,DFW,MSP,2,168.66666666666666
OO,DFW,MSP,4,150.66666666666666
OO,DFW,MSP,5,258.0
OO,DFW,MSP,7,133.0
OO,DFW,MSP,8,144.0
OO,DFW,MSP,9,146.44
OO,DFW,MSP,11,149.25
OO,DFW,MSP,12,170.0
OO,DFW,ORD,1,152.3653846153846
OO,DFW,ORD,2,151.5679012345679
OO,DFW,ORD,3,152.8048780487805
OO,DFW,ORD,4,156.8909090909091
OO,DFW,ORD,5,153.6015037593985
OO,DFW,ORD,6,150.0183486238532
OO,DFW,ORD,7,147.4578313253012
OO,DFW,ORD,8,144.44791666666666
OO,DFW,ORD,9,145.40963855421685
OO,DFW,ORD,11,149.56
OO,DFW,ORD,12,157.19354838709677
OO,DFW,SFO,1,215.09722222222223
OO,DFW,SFO,2,209.25
OO,DFW,SFO,3,215.725
OO,DFW,SFO,4,218.04761904761904
OO,DFW,SFO,5,222.3015873015873
OO,DFW,SFO,6,218.96774193548387
OO,DFW,SFO,7,224.55102040816325
OO,DFW,SFO,8,218.3855421686747
OO,DFW,SFO,9,216.29310344827587
OO,DFW,SFO,11,207.35185185185185
OO,DFW,SFO,12,205.85714285714286
OO,DFW,SLC,1,157.0
OO,DFW,SLC,2,154.16666666666666
OO,DFW,SLC,3,155.43548387096774
OO,DFW,SLC,4,160.62337662337663
OO,DFW,SLC,5,161.42105263157896
OO,DFW,SLC,6,155.07407407407408
OO,DFW,SLC,7,159.11111111111111
OO,DFW,SLC,8,153.375
OO,DFW,SLC,9,149.63636363636363
OO,DFW,SLC,11,149.28947368421052
OO,DFW,SLC,12,154.33333333333334
OO,DIK,MSP,1,111.67272727272727
OO,DIK,MSP,2,109.59574468085107
OO,DIK,MSP,3,104.0327868852459
OO,DIK,MSP,4,101.02816901408451
OO,DIK,MSP,5,98.84210526315789
OO,DIK,MSP,6,101.56896551724138
OO,DIK,MSP,7,101.078125
OO,DIK,MSP,8,102.0327868852459
OO,DIK,MSP,9,100.2542372881356
OO,DIK,MSP,11,103.63636363636364
OO,DLH,MCI,6,91.0
OO,DLH,MSP,1,59.172413793103445
OO,DLH,MSP,2,56.592592592592595
OO,DLH,MSP,3,55.416666666666664
OO,DLH,MSP,4,52.68421052631579
OO,DLH,MSP,5,49.0
OO,DLH,MSP,6,52.857142857142854
OO,DLH,MSP,7,45.666666666666664
OO,DLH,MSP,8,53.0625
OO,DLH,MSP,9,53.35526315789474
OO,DLH,MSP,11,54.83838383838384
OO,DLH,MSP,12,57.27142857142857
OO,DLH,ORD,1,96.61797752808988
OO,DLH,ORD,2,96.8051948051948
OO,DLH,ORD,3,91.20224719101124
OO,DLH,ORD,4,87.14606741573034
OO,DLH,ORD,5,88.05681818181819
OO,DLH,ORD,6,92.46534653465346
OO,DLH,ORD,7,93.99137931034483
OO,DLH,ORD,8,95.51282051282051
OO,DLH,ORD,9,95.74561403508773
OO,DLH,ORD,11,94.68604651162791
OO,DLH,ORD,12,94.29885057471265
OO,DRO,DEN,1,64.3529411764706
OO,DRO,DEN,2,70.7560975609756
OO,DRO,DEN,3,62.34090909090909
OO,DRO,DEN,4,65.54545454545455
OO,DRO,DEN,5,67.125
OO,DRO,DEN,6,65.75
OO,DRO,DEN,7,63.60377358490566
OO,DRO,DEN,8,67.67441860465117
OO,DRO,DEN,9,64.15789473684211
OO,DRO,DEN,11,71.42857142857143
OO,DRO,DEN,12,67.09302325581395
OO,DRO,PHX,1,79.0909090909091
OO,DRO,PHX,2,76.67213114754098
OO,DRO,PHX,3,80.8923076923077
OO,DRO,PHX,4,77.27118644067797
OO,DRO,PHX,5,76.04918032786885
OO,DRO,PHX,6,77.60344827586206
OO,DRO,PHX,7,78.26666666666667
OO,DRO,PHX,8,80.33898305084746
OO,DRO,PHX,9,78.86274509803921
OO,DRO,PHX,11,74.05357142857143
OO,DRO,PHX,12,79.97647058823529
OO,DSM,DEN,1,102.14285714285714
OO,DSM,DEN,2,101.75
OO,DSM,DEN,3,99.82142857142857
OO,DSM,DEN,4,101.35135135135135
OO,DSM,DEN,5,102.18181818181819
OO,DSM,DEN,6,103.22916666666667
OO,DSM,DEN,7,103.86075949367088
OO,DSM,DEN,8,104.6231884057971
OO,DSM,DEN,9,102.43589743589743
OO,DSM,DEN,11,104.6875
OO,DSM,DEN,12,109.86206896551724
OO,DSM,DTW,1,118.38095238095238
OO,DSM,DTW,2,128.1818181818182
OO,DSM,DTW,3,114.66666666666667
OO,DSM,DTW,4,120.33333333333333
OO,DSM,DTW,5,115.5
OO,DSM,DTW,7,111.14285714285714
OO,DSM,DTW,11,115.75
OO,DSM,DTW,12,115.59375
OO,DSM,IAH,1,132.41666666666666
OO,DSM,IAH,2,139.07692307692307
OO,DSM,IAH,3,129.72727272727272
OO,DSM,IAH,4,131.77777777777777
OO,DSM,IAH,5,143.0
OO,DSM,IAH,6,133.58333333333334
OO,DSM,IAH,11,131.33333333333334
OO,DSM,IAH,12,128.33333333333334
OO,DSM,MSP,1,76.44444444444444
OO,DSM,MSP,2,76.375
OO,DSM,MSP,3,136.0
OO,DSM,MSP,4,76.25
OO,DSM,MSP,5,68.75
OO,DSM,MSP,6,73.39024390243902
OO,DSM,MSP,7,73.0625
OO,DSM,MSP,8,70.33333333333333
OO,DSM,MSP,9,65.0
OO,DSM,MSP,11,62.0
OO,DSM,MSP,12,77.14
OO,DSM,ORD,1,80.86516853932584
OO,DSM,ORD,2,81.91803278688525
OO,DSM,ORD,3,80.48484848484848
